Experiment,ECSA voltage_Ar,ECSA target V_Ar,ECSA slope raw_Ar,ECSA intercept_Ar,ECSA R^2_Ar,Cdl mF cm-2_Ar,Ar ECSA file count
exp791,-1400mV,-0.15,-0.14741662399858504,-5.077424174433503,0.9988422886524129,147.41662399858504,10.0
exp792,-1500mV,-0.15,-0.02649771264693515,-1.8208258580716148,0.9985556468352002,26.497712646935152,10.0
exp793,-1500mV,-0.15,-0.0147469220152472,-0.8669990155824943,0.9946943742400469,14.7469220152472,10.0
exp794,-1500mV,-0.15,-0.05384133855521589,-5.352967209467,0.9990612840796559,53.84133855521589,10.0
exp795,-1800mV,-0.15,-0.00030255947244429315,-0.03389365965197033,0.9808046472099028,0.30255947244429315,10.0
exp796,-1500mV,-0.15,-0.03964302376817797,-3.006947979508382,0.9988187631458809,39.64302376817797,10.0
exp797,-1500mV,-0.15,-0.05937584921391529,-2.7019093215884418,0.998970748114689,59.37584921391529,10.0
exp798,-1400mV,-0.15,-0.22784136628518495,-16.539348662993063,0.9937594489480583,227.84136628518496,10.0
exp800,-1500mV,-0.15,-0.02276052103228503,-1.5269719646566635,0.9961081491822523,22.76052103228503,10.0
exp801,-1600mV,-0.15,-0.0015024203259802124,-0.09119934812128472,0.9872124097887542,1.5024203259802125,10.0
exp802,-1500mV,-0.15,-0.052367071029315815,-13.529820971671441,0.9482313619785343,52.36707102931582,10.0
exp803,-1500mV,-0.15,-0.06223433285024169,-6.791236142641743,0.9925288595561598,62.23433285024169,10.0
exp804,-1600mV,-0.15,-0.0249544828055523,-2.7183104779601734,0.992431469012847,24.9544828055523,10.0
exp805,-1500mV,-0.15,-0.030815320204087244,-3.712774981660509,0.9929317284695242,30.815320204087243,10.0
exp806,-1700mV,-0.15,-0.0009178536955778063,-0.03021842642415351,0.9939739709612309,0.9178536955778064,10.0
exp807,-1500mV,-0.15,-0.02778185093160175,-5.514743086244161,0.9734767329403677,27.781850931601753,10.0
exp808,-1500mV,-0.15,-0.03510240001852067,-3.9861788592721137,0.9908821539627395,35.10240001852067,10.0
exp809,-1500mV,-0.15,-0.008612135109955005,-0.2789510017621333,0.999134735859319,8.612135109955005,10.0
exp810,-1600mV,-0.15,-0.009723996824351546,-0.8479105407214691,0.9911561857561584,9.723996824351545,10.0
exp811,-1500mV,-0.15,-0.06440827435621656,-34.640883575380926,0.8201483027090808,64.40827435621655,10.0
exp812,-1800mV,-0.15,-0.0015021549715340985,-0.1292548605445002,0.9835483555649168,1.5021549715340985,10.0
exp813,-1400mV,-0.15,-0.15040392186872395,-44.424950967593844,0.9282631716144676,150.40392186872396,10.0
exp814,-1800mV,-0.15,-0.0057551830150338245,-0.39496729779311357,0.9960708506853658,5.755183015033825,10.0
exp815,-1500mV,-0.15,-0.09912464130207488,-18.538326234995637,0.9585953652220037,99.12464130207488,10.0
exp816,-1400mV,-0.15,-0.15611213954307873,-47.326694748337786,0.9369422722744796,156.11213954307874,10.0
exp817,-1400mV,-0.15,-0.1318098770777199,-47.995574681777136,0.9276389736966468,131.8098770777199,10.0
exp818,-1600mV,-0.15,-0.0189184545043418,-2.539207710907041,0.9879452834841453,18.9184545043418,10.0
exp819,-1600mV,-0.15,-0.029265977580098405,-1.9096690947226893,0.9956969023355889,29.265977580098404,10.0
exp820,-1700mV,-0.15,-0.0030474094008778496,-0.31424982103901966,0.9733713259038488,3.0474094008778496,10.0
exp821,-1400mV,-0.15,-0.13103907870180562,-39.623319538980326,0.9413569153891532,131.0390787018056,10.0
exp822,-1500mV,-0.15,-0.036365092925630456,-8.446384748948844,0.9618709773657683,36.36509292563046,10.0
exp823,-1600mV,-0.15,-0.027591958605907248,-7.574921005780862,0.9330667793664735,27.591958605907248,10.0
exp824,-1900mV,-0.15,-0.00011148350948352104,-0.027113692143742124,0.9506205794238087,0.11148350948352104,10.0
exp825,-1900mV,-0.15,-8.769232447394335e-05,-0.036615643315466455,0.766432718863305,0.08769232447394334,10.0
exp826,-1500mV,-0.15,-0.05919524994544588,-15.680321403164722,0.941989546619487,59.19524994544588,10.0
exp827,-1400mV,-0.15,-0.045688790925700065,-16.77940016785249,0.9557626830841236,45.68879092570007,10.0
exp828,-1400mV,-0.15,-0.10982599592662068,-33.81120445399474,0.9311144954845759,109.82599592662068,10.0
exp829,-1400mV,-0.15,-0.11604560754698101,-53.917429586922694,0.8924829500377033,116.04560754698102,10.0
exp830,-1700mV,-0.15,-0.009426008438293085,-1.9062152369116365,0.9555103258963111,9.426008438293085,10.0
exp831,-1500mV,-0.15,-0.05080680135428986,-11.044476731933077,0.9547938459889332,50.80680135428986,10.0
exp832,-1500mV,-0.15,-0.053954340033195346,-23.006437100989288,0.9355653030582628,53.95434003319534,10.0
exp833,-1700mV,-0.15,-0.010580615412726107,-2.321001310756923,0.9507454145083615,10.580615412726107,10.0
exp834,-1500mV,-0.15,-0.04908988710369624,-5.367091218679327,0.9929356013638431,49.089887103696235,10.0
exp835,-1600mV,-0.15,-0.02265940059730259,-2.1350041206710593,0.9956555350779138,22.65940059730259,10.0
exp836,-1400mV,-0.15,-0.12748214454618328,-61.747116044552264,0.9191670820644385,127.48214454618328,10.0
exp837,-1400mV,-0.15,-0.11829582590963687,-35.15211023369682,0.9456744634512261,118.29582590963687,10.0
exp838,-1700mV,-0.15,-0.0079503971853291,-2.389716402162173,0.932313063405377,7.950397185329101,10.0
exp839,-1400mV,-0.15,-0.08465548322418658,-48.68102287842624,0.9337864059277576,84.65548322418658,10.0
exp840,-1600mV,-0.15,-0.019549449201619537,-7.117806579949482,0.9418455244501528,19.549449201619538,10.0
exp841,-1500mV,-0.15,-0.04753653861773334,-4.216716668007628,0.9948775778885398,47.53653861773334,10.0
exp842,-1600mV,-0.15,-0.008977202061684954,-1.080225125572717,0.9855441992030515,8.977202061684954,10.0
exp843,-1400mV,-0.15,-0.12022394765036122,-36.72551922642344,0.9271399002200063,120.22394765036123,10.0
exp844,-1600mV,-0.15,-0.003944822403550079,-0.34762099331051677,0.9935437693155936,3.9448224035500794,10.0
exp845,-1600mV,-0.15,-0.006629356773561431,-0.5580423352894481,0.9939833400342568,6.629356773561431,10.0
exp846,-1600mV,-0.15,-0.018566154768235234,-1.6151420266019763,0.994362181163951,18.566154768235233,10.0
exp847,-1500mV,-0.15,-0.0339156213607213,-5.82421735464899,0.973767954530124,33.9156213607213,10.0
exp848,-1500mV,-0.15,-0.03481534428989752,-3.496282692561847,0.9937129641262259,34.815344289897524,10.0
exp849,-1900mV,-0.15,-0.00013060806423003773,-0.03292483560374256,0.903692135064134,0.13060806423003773,10.0
exp850,-1500mV,-0.15,-0.05902229708078068,-11.474773991641108,0.9671631180608137,59.02229708078068,10.0
exp851,-1500mV,-0.15,-0.023757586407430673,-2.00215007000479,0.9926437591176537,23.757586407430672,10.0
exp852,-1600mV,-0.15,-0.0205393148763053,-2.825316455568,0.9767429835333098,20.539314876305298,10.0
exp853,-1600mV,-0.15,-0.027051643783261532,-3.8151931169858013,0.9825503298415709,27.051643783261532,10.0
exp854,-1900mV,-0.15,-9.989397206760656e-05,-0.036299032825499226,0.8682654043977746,0.09989397206760656,10.0
exp855,-1500mV,-0.15,-0.07031255320285433,-20.80764342626415,0.9412896160828063,70.31255320285433,10.0
exp856,-1500mV,-0.15,-0.026143953438768505,-3.546527731003154,0.9830266766695865,26.143953438768506,10.0
exp857,-1600mV,-0.15,-0.025667250438309787,-6.19724032804768,0.9651370307465651,25.667250438309786,10.0
exp858,-1600mV,-0.15,-0.01941728017143599,-2.183064743588515,0.9879827980171084,19.41728017143599,10.0
exp859,-1500mV,-0.15,-0.022063408814506472,-1.3338999521105936,0.9993379874341549,22.063408814506474,10.0
exp860,-1800mV,-0.15,-0.0028211451144198544,-0.34388973181840155,0.9966347874486002,2.8211451144198545,10.0
exp861,-1400mV,-0.15,-0.10192112812061294,-18.63371005860936,0.9770809767624848,101.92112812061293,10.0
exp862,-1400mV,-0.15,-0.05424725263947216,-9.094637748549818,0.9946848263863883,54.24725263947216,10.0
exp863,-1400mV,-0.15,-0.023888512083164056,-1.1397585190986934,0.9997908423926954,23.888512083164056,10.0
exp864,-1700mV,-0.15,-0.0036774219837786065,-2.5398539839438015,0.9917893296203085,3.6774219837786064,10.0
exp865,-1500mV,-0.15,-0.046811235259344615,-6.348053299966654,0.9870148700810312,46.81123525934461,10.0
exp866,-1500mV,-0.15,-0.009969814690660727,-0.42665331786860694,0.9987551583541845,9.969814690660726,10.0
exp867,-1500mV,-0.15,-0.020255369794452107,-1.21213888378443,0.998750519233376,20.255369794452108,10.0
exp868,-1800mV,-0.15,-0.0002781091468097166,-0.027207484021532558,0.9891440592178712,0.2781091468097166,10.0
exp869,-1600mV,-0.15,-0.0014251904720227527,-0.12956305872432383,0.9937290950358685,1.4251904720227526,10.0
exp870,-1400mV,-0.15,-0.05673802527431427,-1.780122999874358,0.9994924895087415,56.73802527431427,10.0
exp871,-1600mV,-0.15,-0.0037385169852811287,-0.15346747037206754,0.9986678348941967,3.738516985281129,10.0
exp872,-1800mV,-0.15,-0.0005365977806072408,-0.04695598341953333,0.9913927777457281,0.5365977806072408,10.0
exp873,-1400mV,-0.15,-0.013547208492431729,-1.110493934075576,0.9999443858883479,13.547208492431729,10.0
exp874,-1400mV,-0.15,-0.05778594972414807,-14.168871701528591,0.9691200198719166,57.78594972414807,10.0
exp875,-1600mV,-0.15,-0.009765237941993528,-0.15281904520178546,0.999568907290919,9.765237941993528,10.0
exp876,-1400mV,-0.15,-0.06667992814959371,0.5607554793810117,0.9993436834654349,66.6799281495937,10.0
exp877,-1500mV,-0.15,-0.046685675449289345,-18.12371771216584,0.9110987719689716,46.68567544928934,10.0
exp878,-1700mV,-0.15,-0.00354738654983157,-0.13953743801784202,0.9991717202545253,3.54738654983157,10.0
exp879,-1600mV,-0.15,-0.0016262329291491834,-0.20034622384721845,0.9783150859106775,1.6262329291491835,10.0
exp880,-1400mV,-0.15,-0.03527420899709166,-1.4959230077524381,0.9989177704501091,35.27420899709166,10.0
exp881,-1500mV,-0.15,-0.007618400568349163,-0.20238723765073097,0.9997682342681615,7.618400568349163,10.0
exp882,-1400mV,-0.15,-0.023710229523132037,-0.5825451983011583,0.9998466008245536,23.710229523132035,10.0
exp883,-1500mV,-0.15,-0.005002398539245344,-0.23278314862742233,0.9990445606396064,5.002398539245344,10.0
exp884,-1800mV,-0.15,-0.00016799227828237387,-0.01756131774958246,0.9421041716057161,0.16799227828237387,10.0
exp885,-1500mV,-0.15,-0.049382324974637515,-19.774986464820834,0.8785698624559918,49.38232497463751,10.0
exp886,-1500mV,-0.15,-0.11013942071642333,-19.761842625831257,0.9648558906914216,110.13942071642333,10.0
exp887,-1400mV,-0.15,-0.06968801942742865,-14.41916483002641,0.975045589815857,69.68801942742866,10.0
exp888,-1600mV,-0.15,-0.0061754345585519005,-0.13615086602833948,0.9996837839785139,6.175434558551901,10.0
exp889,-1500mV,-0.15,-0.02639012043900728,-0.46743358957457737,0.9995593932530525,26.39012043900728,10.0
exp890,-1400mV,-0.15,-0.06548513143804174,-15.920179848987686,0.9557575304729453,65.48513143804175,10.0
exp891,-1400mV,-0.15,-0.022331053745582186,-8.522175295794764,0.7150649267011799,22.331053745582185,10.0
exp892,-1500mV,-0.15,-0.004616647866288335,-0.13160622466135896,0.9997712783298429,4.616647866288335,10.0
exp893,-1400mV,-0.15,-0.044440812101218204,-1.1847764050056497,0.9998527693178878,44.44081210121821,10.0
exp894,-1400mV,-0.15,-0.10391460961381682,-7.085924937266732,0.9952591481203751,103.91460961381682,10.0
exp895,-1400mV,-0.15,-0.07298534569514127,-7.8917755097117634,0.999749084060488,72.98534569514128,10.0
exp896,-1400mV,-0.15,-0.07818242623270055,-19.73329520765501,0.9702039410955694,78.18242623270055,10.0
exp897,-1600mV,-0.15,-0.0038162181383945403,-0.24277639073827162,0.9957314756006674,3.8162181383945404,10.0
exp898,-1500mV,-0.15,-0.006321038689156598,-0.2251287692695918,0.9997148540464101,6.321038689156598,10.0
exp899,-1400mV,-0.15,-0.013793179178306032,-0.8111011452559538,0.9978285623752504,13.793179178306032,10.0
exp900,-1500mV,-0.15,-0.004142207047522737,-0.25287929671162956,0.9980623406586027,4.142207047522737,10.0
exp901,-1400mV,-0.15,-0.12139141678748468,-38.68308088775483,0.9390693565638512,121.39141678748467,10.0
exp902,-1500mV,-0.15,-0.0804635159560323,-22.650790706831714,0.9479201330024878,80.4635159560323,10.0
exp903,-1500mV,-0.15,-0.015224267310008463,-0.753189764126355,0.99806642585325,15.224267310008463,10.0
exp904,-1600mV,-0.15,-0.0005564573884195566,-0.04023249042681937,0.9951527428753284,0.5564573884195566,10.0
exp905,-1400mV,-0.15,-0.05113978343140059,-3.079264729659144,0.9973705071656476,51.13978343140059,10.0
exp906,-1800mV,-0.15,-0.00018175386097568896,-0.01795389222303896,0.983236612050174,0.18175386097568896,10.0
exp907,-1500mV,-0.15,-0.02230560521882469,-0.2960743888242998,0.9995606291473021,22.30560521882469,10.0
exp908,-1400mV,-0.15,-0.05709837019190687,-3.38670554837681,0.9971883163070157,57.09837019190687,10.0
exp909,-1400mV,-0.15,-0.0549496782759775,-0.6144417160244195,0.999924942383659,54.9496782759775,10.0
exp910,-1400mV,-0.15,-0.022303691809358074,-0.8619240948457136,0.9993145538289986,22.303691809358074,10.0
exp911,-1900mV,-0.15,-0.00016129036268885328,-0.02552695258279579,0.9447276192432393,0.16129036268885327,10.0
exp912,-1600mV,-0.15,-0.0022908205317491333,-0.1022615676116505,0.99892064726511,2.2908205317491332,10.0
exp913,-1500mV,-0.15,-0.0027400737021273268,-0.21615009986880795,0.9964381196110229,2.7400737021273267,10.0
exp914,-1400mV,-0.15,-0.05165376084188919,0.4914320937658303,0.9988737746114235,51.65376084188919,10.0
exp915,-1700mV,-0.15,-0.008778986404810684,-0.6163359100131713,0.9927418208493987,8.778986404810684,10.0
exp916,-1400mV,-0.15,-0.024891973273601466,-1.8025456992418825,0.9969257362221106,24.891973273601465,10.0
exp917,-1400mV,-0.15,-0.01815046927438714,-1.3822422513271277,0.9968853501523729,18.15046927438714,10.0
exp918,-1400mV,-0.15,-0.012407847485053978,-0.845320068240607,0.9972776349005614,12.407847485053978,10.0
exp919,-1400mV,-0.15,-0.006417815612309193,-0.38739412982668053,0.9996609025726122,6.417815612309194,10.0
exp920,-1900mV,-0.15,-0.00017081661895336958,-0.025510346340758133,0.987124295241368,0.17081661895336958,10.0
exp921,-1500mV,-0.15,-0.006855449703169741,-0.403851399915065,0.9983585409225307,6.85544970316974,10.0
exp922,-1400mV,-0.15,-0.023022257543013458,-1.3682840829920142,0.9996787983853428,23.02225754301346,10.0
exp923,-1600mV,-0.15,-0.001449227868341201,-0.07477480312203255,0.9980635308512271,1.449227868341201,10.0
exp924,-1500mV,-0.15,-0.0043536374371966865,-0.2788741579358247,0.9944194237471355,4.353637437196687,10.0
exp925,-1400mV,-0.15,-0.011918409098845806,-0.6254334214929491,0.9988884439101476,11.918409098845807,10.0
exp926,-1400mV,-0.15,-0.00950720337219863,-0.5148580671424252,0.9997869655048022,9.50720337219863,10.0
exp927,-1500mV,-0.15,-0.00410084032847486,-0.18720893620527224,0.998887951786143,4.10084032847486,10.0
exp928,-1500mV,-0.15,-0.0028700977424263143,-0.13690167578598422,0.9986937298435298,2.870097742426314,10.0
exp929,-1400mV,-0.15,-0.009590299688942287,-0.5313387891563837,0.9978127814027378,9.590299688942286,10.0
exp930,-1400mV,-0.15,-0.004671394526032654,-0.40362741978376393,0.9987768080728258,4.671394526032654,10.0
exp931,-1400mV,-0.15,-0.01780220759183167,-0.7171044982926382,0.9990957806068848,17.80220759183167,10.0
exp932,-1400mV,-0.15,-0.02241590477455171,-1.4000378636243997,0.9985269199185555,22.415904774551713,10.0
exp933,-1500mV,-0.15,-0.0012290640756259488,-0.07671729351891421,0.9988966175928169,1.2290640756259488,10.0
exp934,-1400mV,-0.15,-0.008255312457274663,-0.491751084262277,0.9980621966424102,8.255312457274663,10.0
exp935,-1700mV,-0.15,-0.00031804824175660234,-0.02539180492747728,0.9897160138840101,0.31804824175660235,10.0
exp936,-1600mV,-0.15,-0.00794585473678724,-0.2514862966411071,0.9990483942254821,7.945854736787239,10.0
exp937,-1500mV,-0.15,-0.0011532001844313283,-0.07837883554423053,0.9960419956236969,1.1532001844313284,10.0
exp938,-1400mV,-0.15,-0.00901409767812997,-0.5079215192609334,0.9980776848104637,9.01409767812997,10.0
exp939,-1500mV,-0.15,-0.0030016817178249453,-0.1639508292433136,0.9985270775993604,3.0016817178249453,10.0
exp940,-1900mV,-0.15,-0.00013828338619809654,-0.00943873224954346,0.9472659090813765,0.13828338619809655,10.0
exp941,-1500mV,-0.15,-0.002844770024508488,-0.06492103825276163,0.9986677311027726,2.844770024508488,10.0
exp942,-1600mV,-0.15,-0.003385298523268101,-0.09030380738435251,0.9989856288449407,3.385298523268101,10.0
exp943,-1800mV,-0.15,-0.00048776011089260543,-0.006442740845086892,0.9972608756311834,0.48776011089260546,10.0
exp944,-1900mV,-0.15,-0.00011876850857999562,-0.02106254148751685,0.8171138337865378,0.11876850857999562,10.0
exp945,-1600mV,-0.15,-0.009061272987466003,-0.21123598781469521,0.9995925711560039,9.061272987466003,10.0
exp946,-1500mV,-0.15,-0.0022623778266240334,-0.09109914731646973,0.9988060548079762,2.2623778266240335,10.0
exp947,-1900mV,-0.15,-0.00012510587807426751,-0.014864567851622053,0.8935745058925684,0.1251058780742675,10.0
exp948,-1400mV,-0.15,-0.010411660452566496,-0.4420346161435331,0.9990601113334625,10.411660452566496,10.0
exp949,-1900mV,-0.15,-0.0001347883394450711,-0.013066162793975385,0.9215077053234125,0.1347883394450711,10.0
exp950,-1500mV,-0.15,-0.003084414884643367,-0.12469588217038585,0.9987351494781643,3.0844148846433668,10.0
exp951,-1600mV,-0.15,-0.003938124204456043,-0.15584029252609088,0.9984959251004996,3.9381242044560425,10.0
exp952,-1900mV,-0.15,-0.00010018973037312606,-0.011239612260737074,0.8982288676696006,0.10018973037312606,10.0
exp953,-1400mV,-0.15,-0.004538343121105468,-0.19630154208658812,0.9990876848805423,4.538343121105468,10.0
exp954,-1400mV,-0.15,-0.07489181407901895,-5.710009009020808,0.9940508145675563,74.89181407901894,10.0
exp955,-1500mV,-0.15,-0.0026492238270323185,-0.13225654877298298,0.9983460701321156,2.6492238270323187,10.0
exp956,-1500mV,-0.15,-0.001991123821888989,-0.180965596860716,0.9910111294392892,1.9911238218889893,10.0
exp957,-1500mV,-0.15,-0.004797205810177082,-0.26342320016266374,0.9980370406724488,4.797205810177082,10.0
exp958,-1800mV,-0.15,-0.000263279255887648,-0.009548060632411454,0.9852188662556975,0.263279255887648,10.0
exp959,-1400mV,-0.15,-0.007648315947697949,-0.33941702867925994,0.9993373369209106,7.648315947697949,10.0
exp960,-1500mV,-0.15,-0.001958850771225321,-0.09287247368879059,0.9972053512663702,1.958850771225321,10.0
exp961,-1700mV,-0.15,-0.0012666222055774865,-0.03166006787715314,0.9979259176057871,1.2666222055774865,10.0
exp962,-1600mV,-0.15,-0.001375821912564331,-0.04141046703936835,0.9991580365660648,1.375821912564331,10.0
exp963,-1600mV,-0.15,-0.00127112889976665,-0.04024730216928896,0.9987540149417218,1.27112889976665,10.0
exp964,-1600mV,-0.15,-0.009431940911897365,-0.3490651382011869,0.999471200131495,9.431940911897364,10.0
exp965,-1900mV,-0.15,-0.0001499026275778868,-0.008461768072760792,0.9348069096031769,0.1499026275778868,10.0
exp966,-1500mV,-0.15,-0.0015897920006446701,-0.09329055727427682,0.997169241464319,1.5897920006446702,10.0
exp967,-1500mV,-0.15,-0.002104400013382652,-0.12102437403250099,0.9968574977970838,2.104400013382652,10.0
exp968,-1600mV,-0.15,-0.0013374087797522172,-0.06251137663670348,0.995170885502191,1.3374087797522172,10.0
exp969,-1500mV,-0.15,-0.0026092111435871376,-0.13889281073024362,0.9969712763710099,2.6092111435871375,10.0
exp970,-2000mV,-0.15,-0.00014092318684521141,-0.004509561590588518,0.9737512286230371,0.1409231868452114,10.0
exp971,-1600mV,-0.15,-0.00047715502083875297,-0.022279462222089708,0.9893010815627713,0.477155020838753,10.0
exp972,-1500mV,-0.15,-0.0003834166751108518,-0.019557788719013675,0.9885622909196567,0.3834166751108518,10.0
exp973,-2000mV,-0.15,-0.00012409074472438414,-0.01054069740506948,0.916886647751369,0.12409074472438414,10.0
exp974,-1800mV,-0.15,-0.0002908115181075611,-0.02677848468823213,0.9725199903183864,0.2908115181075611,10.0
exp975,-2000mV,-0.15,-0.00011953255576731338,-0.01250074667955968,0.8642034986773287,0.11953255576731338,10.0
exp976,-1400mV,-0.15,-0.005237338094011838,-0.03752561284169964,0.9998351475451057,5.237338094011838,10.0
exp977,-1900mV,-0.15,-0.00012008876201621942,-0.009536562542584698,0.9346932873272042,0.12008876201621942,10.0
exp978,-1500mV,-0.15,-0.0011942512632578425,-0.11676523849630338,0.9884331313808193,1.1942512632578426,10.0
exp979,-2000mV,-0.15,-0.00010361178362947654,-0.01628025394137453,0.7736909858329797,0.10361178362947654,10.0
exp980,-1900mV,-0.15,-0.00016659802129353872,-0.015490493731900909,0.937143217415643,0.1665980212935387,10.0
exp981,-1900mV,-0.15,-0.00011292930916592661,-0.03827887856347965,0.8627774846581697,0.11292930916592661,10.0
exp982,-1500mV,-0.15,-0.008161233296788752,-0.2900978190892878,0.9990278586742177,8.161233296788751,10.0
exp983,-1500mV,-0.15,-0.03116731520532131,-1.1277454996783405,0.9980227389474424,31.16731520532131,10.0
exp984,-1400mV,-0.15,-0.033796611994038515,-0.48704332383400306,0.9998630937246831,33.796611994038514,10.0
exp985,-1900mV,-0.15,-0.0001150360977762412,-0.016175533656162838,0.843739684418202,0.1150360977762412,10.0
exp986,-1700mV,-0.15,-0.0025663672290266617,-0.08970538766941227,0.9987004297754691,2.5663672290266617,10.0
exp987,-1700mV,-0.15,-0.0018982946169350634,-0.11523070399775281,0.9957439089525522,1.8982946169350634,10.0
exp988,-1600mV,-0.15,-0.0048759434235601685,-0.18974981466807117,0.998197434751037,4.875943423560169,10.0
exp989,-2000mV,-0.15,-0.00011522582552702129,-0.016251390032973274,0.8559293874317321,0.11522582552702129,10.0
exp990,-1500mV,-0.15,-0.06367267240594919,-6.270623333762057,0.9872566873702617,63.67267240594919,10.0
exp991,-1500mV,-0.15,-0.014448744910589664,-0.20612913321436288,0.9999286012586601,14.448744910589664,10.0
exp992,-1600mV,-0.15,-0.02324607807281575,1.9811160031426986,0.9850835483644045,23.24607807281575,10.0
exp993,-1500mV,-0.15,-0.004533879071713307,0.04710982298746069,0.9991860503251179,4.533879071713307,10.0
exp994,-1400mV,-0.15,-0.07897508051920463,-71.53332607557948,0.39413130650241623,78.97508051920462,10.0
exp995,-1500mV,-0.15,-0.08050561729410227,3.6993823813550932,0.9960134322907866,80.50561729410227,10.0
exp996,-1500mV,-0.15,-0.047331995507455656,0.16126980890947706,0.9997994699366823,47.33199550745566,10.0
exp997,-1900mV,-0.15,-0.000126100196314274,-0.012584119699184763,0.8888778678443325,0.126100196314274,10.0
exp998,-1500mV,-0.15,-0.10294849155700062,-21.638810051701668,0.9538317767855198,102.94849155700062,10.0
exp999,-1500mV,-0.15,-0.007042699787625385,-0.20188234079688616,0.999554722258767,7.042699787625385,10.0
exp1000,-1600mV,-0.15,-0.0038411073817139012,-0.11904589869718762,0.9988987194966735,3.8411073817139014,10.0
exp1001,-1400mV,-0.15,-0.07124698244995972,0.654363792839856,0.9975059506187228,71.24698244995972,10.0
exp1002,-1500mV,-0.15,-0.09733815074496445,-33.82230376613935,0.9317570898543329,97.33815074496445,10.0
exp1003,-1500mV,-0.15,-0.05201093091040932,-7.343885357923508,0.9755874336725944,52.01093091040932,10.0
exp1004,-1500mV,-0.15,-0.027006241904287465,-0.5245635563419011,0.9996330192743635,27.006241904287464,10.0
exp1005,-1500mV,-0.15,-0.11664502194548179,-45.63771302062871,0.9246384819168862,116.64502194548179,10.0
exp1006,-1600mV,-0.15,-0.01465999390615256,-0.3081567196036392,0.9988082866885528,14.659993906152561,10.0
exp1007,-1700mV,-0.15,-0.002197372091066128,-0.06658527044497864,0.9988796092921587,2.197372091066128,10.0
exp1008,-1500mV,-0.15,-0.009951980737833504,-0.10218611634232211,0.9998673149012677,9.951980737833503,10.0
exp1009,-1500mV,-0.15,-0.04601599479558412,-8.372739372839035,0.966562156925678,46.01599479558412,10.0
exp1010,-1500mV,-0.15,-0.04727850323410642,-10.006492607044724,0.9617093124789519,47.278503234106424,10.0
exp1011,-1500mV,-0.15,-0.08298855634377923,-30.369449229090883,0.9264795822077463,82.98855634377924,10.0
exp1012,-1400mV,-0.15,-0.02828428006595704,-0.5443650836768761,0.9998453359482892,28.28428006595704,10.0
exp1013,-1500mV,-0.15,-0.008303335146578165,-0.20479376601357568,0.9994331307455447,8.303335146578165,10.0
exp1014,-1600mV,-0.15,-0.004698992292686298,-0.19240535753890864,0.9991833454050654,4.698992292686298,10.0
exp1015,-1500mV,-0.15,-0.0698637248527822,5.68798603680581,0.9807180671222147,69.8637248527822,10.0
exp1016,-1400mV,-0.15,-0.04688739998806073,-0.8943608613808074,0.999768754162219,46.88739998806073,10.0
exp1017,-1600mV,-0.15,-0.007211170427316987,-0.929432155835888,0.9736702196487244,7.211170427316986,10.0
exp1018,-1500mV,-0.15,-0.004903372094008583,-0.21716745769283508,0.9987713326698175,4.903372094008582,10.0
exp1019,-1800mV,-0.15,-0.0005577903638585113,-0.03274044523452191,0.9967577364517041,0.5577903638585113,10.0
exp1020,-1500mV,-0.15,-0.06808306766262304,-9.349709879425255,0.9859813602562931,68.08306766262304,10.0
exp1021,-1600mV,-0.15,-0.00819317611251045,-0.5367916941672939,0.9959804628617478,8.19317611251045,10.0
exp1022,-1700mV,-0.15,-0.0058215875469546366,-0.1736625216511758,0.998395942903319,5.821587546954636,10.0
exp1023,-1500mV,-0.15,-0.050443534779803775,-10.251140499422707,0.9690835996101901,50.44353477980378,10.0
exp1024,-1500mV,-0.15,-0.06170059017315524,-14.711798020648615,0.9565465944283237,61.70059017315524,10.0
exp1025,-1500mV,-0.15,-0.018975390191324683,-0.31591579392746993,0.9997627795557978,18.975390191324685,10.0
exp1026,-1600mV,-0.15,-0.007254997089234891,-0.3107286141083634,0.998117549514392,7.254997089234891,10.0
exp1027,-1500mV,-0.15,-0.027789930474883515,-1.1263814268142696,0.9816006389690647,27.789930474883516,10.0
exp1028,-1500mV,-0.15,-0.019343318757231404,-0.46134906502426354,0.9993969080021079,19.343318757231405,10.0
exp1029,-1400mV,-0.15,-0.10594045630155233,-15.026170924735624,0.9829966321220177,105.94045630155233,10.0
exp1030,-1600mV,-0.15,-0.003023703650143513,-0.20065027600510965,0.9935085028319102,3.0237036501435126,10.0
exp1031,-1500mV,-0.15,-0.12017952146553385,-38.30516940636112,0.9189754107740361,120.17952146553384,10.0
exp1032,-1500mV,-0.15,-0.020558965935145373,-0.2474618069567498,0.9997076210153758,20.558965935145373,10.0
exp1033,-1500mV,-0.15,-0.08164651391204535,1.109860320647762,0.999064290130155,81.64651391204535,10.0
exp1034,-1400mV,-0.15,-0.020906289088548944,-0.3352004927271732,0.9998255306927629,20.906289088548945,10.0
exp1035,-1500mV,-0.15,-0.03458217599527433,-4.107228141085237,0.9868888439490332,34.582175995274326,10.0
exp1036,-1800mV,-0.15,-0.0005030071268869086,-0.05006628159807516,0.9874425830124035,0.5030071268869086,10.0
exp1037,-1600mV,-0.15,-0.014778310882651713,-0.43243040381563613,0.9987998057639085,14.778310882651713,10.0
exp1038,-1900mV,-0.15,-0.00010105102415508218,-0.020218389268202054,0.8333679604089558,0.10105102415508219,10.0
