Experiment,Voltage_Ar,Overpotential V at 0.5 mA/cm2_Ar,Current Density 0.5 mA/cm2_Ar,Overpotential V at 1.0 mA/cm2_Ar,Current Density 1.0 mA/cm2_Ar,Overpotential V at 1.5 mA/cm2_Ar,Current Density 1.5 mA/cm2_Ar,Overpotential V at 2.0 mA/cm2_Ar,Current Density 2.0 mA/cm2_Ar,Overpotential V at 2.5 mA/cm2_Ar,Current Density 2.5 mA/cm2_Ar,Overpotential V at 3.0 mA/cm2_Ar,Current Density 3.0 mA/cm2_Ar,Overpotential V at 3.5 mA/cm2_Ar,Current Density 3.5 mA/cm2_Ar,Overpotential V at 4.0 mA/cm2_Ar,Current Density 4.0 mA/cm2_Ar,Overpotential V at 4.5 mA/cm2_Ar,Current Density 4.5 mA/cm2_Ar,Overpotential V at 5.0 mA/cm2_Ar,Current Density 5.0 mA/cm2_Ar,Overpotential V at 5.5 mA/cm2_Ar,Current Density 5.5 mA/cm2_Ar,Overpotential V at 6.0 mA/cm2_Ar,Current Density 6.0 mA/cm2_Ar,Overpotential V at 6.5 mA/cm2_Ar,Current Density 6.5 mA/cm2_Ar,Overpotential V at 7.0 mA/cm2_Ar,Current Density 7.0 mA/cm2_Ar,Overpotential V at 7.5 mA/cm2_Ar,Current Density 7.5 mA/cm2_Ar,Overpotential V at 8.0 mA/cm2_Ar,Current Density 8.0 mA/cm2_Ar,Overpotential V at 8.5 mA/cm2_Ar,Current Density 8.5 mA/cm2_Ar,Overpotential V at 9.0 mA/cm2_Ar,Current Density 9.0 mA/cm2_Ar,Overpotential V at 9.5 mA/cm2_Ar,Current Density 9.5 mA/cm2_Ar,Overpotential V at 10.0 mA/cm2_Ar,Current Density 10.0 mA/cm2_Ar,Overpotential V at 20.0 mA/cm2_Ar,Current Density 20.0 mA/cm2_Ar,Overpotential V at 30.0 mA/cm2_Ar,Current Density 30.0 mA/cm2_Ar,Overpotential V at 40.0 mA/cm2_Ar,Current Density 40.0 mA/cm2_Ar,Overpotential V at 50.0 mA/cm2_Ar,Current Density 50.0 mA/cm2_Ar
exp388,-1900mV,-0.5747000000000001,-0.5008078001522229,-0.6197,-1.0003423601345676,-0.6437,-1.5094969569559942,-0.6587,-1.9834252424107812,-0.6707,-2.4884771764625997,-0.6807,-3.0189939139119883,-0.6877000000000001,-3.46887210726907,-0.6947,-3.995144710818863,-0.7007,-4.514343757869332,-0.7057000000000001,-5.001004445022905,-0.7097000000000001,-5.440979659280932,-0.7147,-6.033743693924381,-0.7187,-6.5670898539735,-0.7217000000000001,-6.994332666532741,-0.7247,-7.451284416389148,-0.7277000000000001,-7.949262793941642,-0.7307,-8.469876552291973,-0.7337000000000001,-9.020199247939471,-0.7357000000000001,-9.41490370060182,-0.7387,-10.040206095142164,-0.7727,-20.187930249074075,-0.7937,-29.779672862159025,-0.8117,-40.07877112517649,-0.8267000000000001,-49.88272043324119
exp389,-2000mV,-0.6887,-0.5013736846721689,-0.7167,-0.9941176304151612,-0.7327,-1.502423400456669,-0.7436999999999999,-2.007475334508487,-0.7516999999999999,-2.4799889086634095,-0.7587,-2.9836261314153627,-0.7647,-3.4957516219665052,-0.7696999999999999,-3.9809975978202137,-0.7747,-4.529905582167847,-0.7787000000000001,-5.0222251145208805,-0.7827000000000001,-5.5668889649689195,-0.7857,-6.00262004532735,-0.7887000000000001,-6.469474774282813,-0.7917,-6.974526708334631,-0.7947000000000001,-7.506458157083885,-0.7977,-8.076586810929495,-0.7997,-8.481194242690894,-0.8017,-8.89570465355135,-0.8047000000000001,-9.552130696688728,-0.8067000000000001,-10.011911869144866,-0.8387000000000001,-19.93328221509837,-0.8617,-30.147497800123933,-0.8797,-39.78168175220483,-0.8966999999999999,-50.010044450229046
exp390,-1900mV,-0.6097,-0.4975539641625333,-0.6346999999999999,-0.9891661408656336,-0.6486999999999999,-1.4854468648582886,-0.6587,-1.9947429328097015,-0.6667,-2.533747938058281,-0.6727,-3.0303116043109086,-0.6777000000000001,-3.522631136663941,-0.6817000000000001,-3.969679907421293,-0.6857000000000001,-4.473317130173245,-0.6897000000000001,-5.03637222751953,-0.6927,-5.497568111275533,-0.6957000000000001,-6.005449467927082,-0.6987,-6.543039761875795,-0.7007,-6.926426524139219,-0.7037000000000001,-7.550314207379701,-0.7057000000000001,-7.987459999037997,-0.7077000000000001,-8.441582326294675,-0.7097000000000001,-8.919754745649056,-0.7117000000000001,-9.429050813600467,-0.7137000000000001,-9.959567551049858,-0.7416999999999999,-20.01816489309027,-0.7616999999999999,-30.274821817111786,-0.7777,-40.135359577171094,-0.7917,-49.79783775524929
exp391,-1500mV,-0.0547000000000001,-0.5003833867622635,-0.2017000000000001,-1.0020400136944054,-0.2327,-1.498179266557074,-0.2496999999999999,-1.9890840876102416,-0.2627,-2.5238449589592253,-0.2716999999999999,-2.9864555540150928,-0.2796999999999999,-3.4702868185689346,-0.2867,-3.973924041320888,-0.2936999999999999,-4.525661448268252,-0.2987000000000001,-4.955733683427223,-0.3047000000000001,-5.530106471172428,-0.3097,-6.040817250423707,-0.3137,-6.480792464681733,-0.3177,-6.9575501727362505,-0.3227000000000001,-7.557387763879025,-0.3267000000000001,-8.066683831830439,-0.3297,-8.48543837659049,-0.3337,-9.027272804438798,-0.3367000000000001,-9.45734503959777,-0.3407000000000001,-10.074159166338926,-0.3917,-20.08890045808352,-0.4266999999999999,-30.04846800913338,-0.4547,-40.20609514216434,-0.4777000000000001,-50.179809806212845
exp392,-1900mV,-0.5887000000000001,-0.4979783775524929,-0.6277,-1.006142676464014,-0.6466999999999999,-1.5137410908555893,-0.6587,-1.9947429328097015,-0.6677000000000001,-2.472915352164084,-0.6757000000000001,-3.006261512213203,-0.6817000000000001,-3.4943369106666404,-0.6867,-3.964021062221832,-0.6917000000000001,-4.5044407787702765,-0.6957000000000001,-4.99393088852358,-0.6997000000000001,-5.532935893772159,-0.7027,-5.981399375829374,-0.7057000000000001,-6.460986506483622,-0.7087,-6.981600264833956,-0.7117000000000001,-7.5418259395805105,-0.7137000000000001,-7.94360394874218,-0.7167,-8.577394611081719,-0.7187,-9.027272804438798,-0.7207,-9.50544522379318,-0.7227,-9.994935333546485,-0.7516999999999999,-20.202077362072725,-0.7696999999999999,-29.69479018416712,-0.7857,-40.23438936816165,-0.7987000000000001,-50.010044450229046
exp393,-1600mV,-0.0177,-0.503071338232007,-0.2496999999999999,-1.0003423601345676,-0.2847,-1.502423400456669,-0.3016999999999999,-1.993328221509837,-0.3137,-2.4913065990623298,-0.3237,-3.024652759111448,-0.3307000000000001,-3.4830192202677206,-0.3377,-4.027683070715759,-0.3427000000000001,-4.470487707573516,-0.3487000000000001,-5.050519340518181,-0.3527000000000001,-5.486250420876612,-0.3567000000000001,-5.961593417631265,-0.3607000000000001,-6.468060062982947,-0.3646999999999999,-7.028285737729503,-0.3677,-7.462602106788069,-0.3706999999999999,-7.918139145344611,-0.3746999999999999,-8.571735765882257,-0.3766999999999999,-8.919754745649056,-0.3797,-9.43753908139966,-0.3826999999999999,-10.020400136944057,-0.4266999999999999,-20.08890045808352,-0.4597000000000001,-29.977732444140123,-0.4876999999999999,-39.97974133418594,-0.5127,-49.93930888523579
exp394,-1900mV,-0.6927,-0.4957148394727089,-0.7167,-1.00953798358369,-0.7277000000000001,-1.4755438857592331,-0.7357000000000001,-1.9777663972113213,-0.7416999999999999,-2.4870624651627344,-0.7467,-3.0232380478115832,-0.7507,-3.5381929609624567,-0.7536999999999999,-3.986656443019674,-0.7567,-4.494537799671222,-0.7596999999999999,-5.060422319617237,-0.7616999999999999,-5.477762153077422,-0.7636999999999999,-5.926225635134639,-0.7656999999999999,-6.411471610988346,-0.7676999999999999,-6.9320853693386795,-0.7696999999999999,-7.492311044085233,-0.7716999999999999,-8.09497805782774,-0.7727,-8.406214543798049,-0.7747,-9.04707876263691,-0.7757,-9.393683031103844,-0.7777,-10.12933290703366,-0.7977,-19.805958198110513,-0.8127000000000001,-29.779672862159025,-0.8257,-39.86656443019674,-0.8377,-50.094927128220945
exp395,-1900mV,-0.6377,-0.5015151558021554,-0.6837000000000001,-0.9901564387755392,-0.7057000000000001,-1.5094969569559942,-0.7197000000000001,-1.982010531110916,-0.7307,-2.4743300634639493,-0.7407,-3.021823336511718,-0.7476999999999999,-3.525460559263671,-0.7536999999999999,-4.002218267318188,-0.7587,-4.529905582167847,-0.7627,-5.026469248420476,-0.7667,-5.555571274569999,-0.7696999999999999,-5.99413177752816,-0.7727,-6.429862857886591,-0.7757,-6.963209017935711,-0.7787000000000001,-7.51919055878267,-0.7807000000000001,-7.91530972274488,-0.7837,-8.530709138186172,-0.7857,-8.936731281247436,-0.7877,-9.406415432802628,-0.7897,-9.945420438051208,-0.8187000000000001,-19.93328221509837,-0.8387000000000001,-29.991879557138777,-0.8557,-40.12121246417244,-0.8706999999999999,-50.094927128220945
exp401,-1700mV,-0.3077,-0.4976954352925198,-0.3487000000000001,-1.002181484824392,-0.3757,-1.505252823056399,-0.3966999999999999,-2.0060606232086218,-0.4137,-2.504039000761115,-0.4277000000000001,-2.994943821814283,-0.4397000000000001,-3.4872633541673155,-0.4507,-4.014950669016974,-0.4597000000000001,-4.498781933570816,-0.4677000000000001,-4.99393088852358,-0.4757000000000001,-5.535765316371888,-0.4817000000000001,-5.9884729323287,-0.4876999999999999,-6.4793777533818675,-0.4936999999999999,-7.024041603829907,-0.4987,-7.49938460058456,-0.5036999999999999,-8.03273076063368,-0.5076999999999999,-8.475535397491434,-0.5127,-9.051322896536504,-0.5156999999999999,-9.44319792659912,-0.5196999999999999,-9.959567551049858,-0.5707000000000001,-19.876693763103766,-0.6027000000000001,-29.96358533114148,-0.6266999999999999,-39.80997597820213,-0.6486999999999999,-50.1939569192115
exp402,-1800mV,-0.4567,-0.4957148394727089,-0.4887,-0.9986447065747294,-0.5076999999999999,-1.5151558021554543,-0.5207,-2.013134179707947,-0.5307000000000001,-2.504039000761115,-0.5387000000000001,-2.973723152316307,-0.5467000000000001,-3.5353635383627267,-0.5527000000000001,-4.019194802916569,-0.5577,-4.467658284973785,-0.5627000000000001,-4.965636662526279,-0.5677,-5.513129935574048,-0.5717,-5.992717066228296,-0.5757,-6.513330824578629,-0.5797,-7.069312365425588,-0.5827000000000001,-7.5092875796836145,-0.5857,-7.978971731238807,-0.5887000000000001,-8.482608953990761,-0.5917,-8.998978578441498,-0.5947000000000001,-9.550715985388862,-0.5967000000000001,-9.936932170252016,-0.6346999999999999,-20.10304757108217,-0.6597000000000001,-30.00602667013743,-0.6797000000000001,-39.93729999518999,-0.6977000000000001,-49.95345599823444
exp403,-1700mV,-0.2936999999999999,-0.4989686754623983,-0.3347000000000001,-1.008689156803771,-0.3567000000000001,-1.506667534356264,-0.3717,-1.982010531110916,-0.3846999999999999,-2.509697845960575,-0.3946999999999999,-2.996358533114148,-0.4037,-3.505654601065561,-0.4117,-4.013535957717109,-0.4186999999999999,-4.507270201370006,-0.4246999999999999,-4.9698807964258735,-0.4306999999999999,-5.465029751378637,-0.4367,-5.99696120012789,-0.4417000000000001,-6.460986506483622,-0.4467,-6.966038440535441,-0.4517000000000001,-7.480993353686313,-0.4567,-8.038389605833139,-0.4607,-8.498170778289277,-0.4647,-8.983416754142983,-0.4687,-9.48280984299534,-0.4727,-10.007667735245269,-0.5297,-20.10304757108217,-0.5677,-30.147497800123933,-0.5967000000000001,-40.02218267318189,-0.6206999999999999,-50.06663290222365
exp404,-1800mV,-0.3157,-0.5006663290222364,-0.3517,-0.9932688036352422,-0.3757,-1.505252823056399,-0.3937,-2.008890045808352,-0.4077,-2.4955507329619246,-0.4197000000000001,-2.9864555540150928,-0.4306999999999999,-3.5268752705635364,-0.4387,-3.971094618721158,-0.4467,-4.474731841473111,-0.4537000000000001,-4.965636662526279,-0.4607,-5.508885801674452,-0.4667,-6.019596580925731,-0.4717000000000001,-6.470889485582678,-0.4777000000000001,-7.022626892530043,-0.4827,-7.4937257553851,-0.4876999999999999,-7.9747275973392115,-0.4927,-8.461388284492784,-0.4987,-9.035761072237989,-0.5036999999999999,-9.498371667293856,-0.5087,-9.977958797948103,-0.6197,-19.947429328097016,-0.6767,-30.02017378313608,-0.7157000000000001,-40.135359577171094,-0.7487,-50.22225114520881
exp405,-1700mV,-0.2967000000000001,-0.4986857332024254,-0.3457,-1.005576791944068,-0.3717,-1.5080822456561291,-0.3897,-2.0060606232086218,-0.4037,-2.50262428946125,-0.4157,-2.996358533114148,-0.4266999999999999,-3.5014104671659654,-0.4367,-3.992315288219133,-0.4467,-4.5044407787702765,-0.4557000000000001,-4.979783775524929,-0.4657000000000001,-5.521618203373238,-0.4747,-6.026670137425056,-0.4827,-6.477963042082004,-0.4916999999999999,-7.007065068231526,-0.4996999999999999,-7.4937257553851,-0.5076999999999999,-7.994533555537323,-0.5156999999999999,-8.523635581686847,-0.5227,-9.006052134940823,-0.5297,-9.526665893291156,-0.5357,-9.977958797948103,-0.6047000000000001,-19.890840876102416,-0.6326999999999999,-29.977732444140123,-0.6507,-39.85241731719808,-0.6647,-49.68466085126009
exp406,-1700mV,-0.2907,-0.4972710219025603,-0.3277,-1.007274445503906,-0.3487000000000001,-1.4967645552572086,-0.3646999999999999,-2.0060606232086218,-0.3766999999999999,-2.478574197363544,-0.3877,-2.9793819975157674,-0.3977,-3.4943369106666404,-0.4066999999999999,-3.992315288219133,-0.4146999999999999,-4.470487707573516,-0.4226999999999999,-4.978369064225063,-0.4306999999999999,-5.5145446468739125,-0.4377000000000001,-6.006864179226946,-0.4447,-6.516160247178359,-0.4507,-6.987259110033416,-0.4567,-7.473919797186989,-0.4627,-7.990289421637726,-0.4687,-8.530709138186172,-0.4737000000000001,-8.994734444541903,-0.4787,-9.509689357692777,-0.4837000000000001,-10.031717827342977,-0.5447000000000001,-20.01816489309027,-0.5767000000000001,-30.17579202612123,-0.5977,-39.90900576919269,-0.6157,-49.76954352925199
exp407,-1800mV,-0.6057,-0.505051934051818,-0.6306999999999999,-0.9979373509247969,-0.6437,-1.4840321535584236,-0.6527,-1.982010531110916,-0.6597000000000001,-2.5012095781613843,-0.6647,-2.965234884517117,-0.6697000000000001,-3.519801714064211,-0.6737000000000001,-4.0446596063141405,-0.6767,-4.490293665771627,-0.6797000000000001,-4.985442620724389,-0.6827,-5.534350605072024,-0.6847,-5.9347139029338285,-0.6877000000000001,-6.588310523471475,-0.6897000000000001,-7.062238808926263,-0.6917000000000001,-7.564461320378352,-0.6937000000000001,-8.104881036926795,-0.6947,-8.386408585599938,-0.6967,-8.979172620243387,-0.6987,-9.60871914868333,-0.6997000000000001,-9.932688036352424,-0.7217000000000001,-19.820105311109163,-0.7376999999999999,-30.24652759111449,-0.7496999999999999,-39.640210622218326,-0.7616999999999999,-50.15151558021555
exp408,-1800mV,-0.4006999999999999,-0.4967051373826143,-0.4437000000000001,-1.0060012053340277,-0.4677000000000001,-1.4868615761581534,-0.4867,-1.9862546650105113,-0.5016999999999999,-2.5012095781613843,-0.5156999999999999,-3.031726315610774,-0.5267000000000001,-3.5113134462650213,-0.5367000000000001,-4.0050476899179195,-0.5457,-4.470487707573516,-0.5537,-4.99393088852358,-0.5617,-5.484835709576747,-0.5697,-6.016767158326001,-0.5757,-6.4793777533818675,-0.5827000000000001,-7.0367740055286925,-0.5887000000000001,-7.50504344578402,-0.5937,-7.966239329540022,-0.5997,-8.515147313887656,-0.6027000000000001,-9.02161395923934,-0.6077,-9.509689357692777,-0.6117,-9.942591015451477,-0.6727,-20.01816489309027,-0.7037000000000001,-30.232380478115836,-0.7257000000000001,-40.29097782015624,-0.7427,-50.22225114520881
exp409,-1800mV,-0.5937,-0.4944415993028303,-0.6226999999999999,-1.0091135701937306,-0.6366999999999999,-1.4812027309586933,-0.6477,-2.024451870106867,-0.6547,-2.4814036199632743,-0.6607,-2.956746616717927,-0.6667,-3.525460559263671,-0.6707,-3.964021062221832,-0.6747,-4.453511171975136,-0.6787,-5.003833867622634,-0.6817000000000001,-5.4551267722795815,-0.6847,-5.94603159333275,-0.6877000000000001,-6.477963042082004,-0.6907,-7.055165252426939,-0.6927,-7.458357972888473,-0.6957000000000001,-8.10629574822666,-0.6977000000000001,-8.567491631982662,-0.6997000000000001,-9.048493473936777,-0.7017000000000001,-9.550715985388862,-0.7037000000000001,-10.078403300238522,-0.7317000000000001,-20.14548891007812,-0.7507,-30.03432089613473,-0.7667,-40.27683070715759,-0.7797,-49.67051373826144
exp410,-1900mV,-0.5807000000000001,-0.4974124930325468,-0.6126999999999999,-1.0003423601345676,-0.6297,-1.501008689156804,-0.6417,-2.017378313607542,-0.6507,-2.5295038041586855,-0.6577000000000001,-3.0189939139119883,-0.6637000000000001,-3.519801714064211,-0.6687,-3.995144710818863,-0.6737000000000001,-4.5369791386671725,-0.6777000000000001,-5.0222251145208805,-0.6817000000000001,-5.551327140670404,-0.6847,-5.987058221028835,-0.6877000000000001,-6.448254104784837,-0.6907,-6.947647193637194,-0.6937000000000001,-7.48523748758591,-0.6967,-8.052536718831789,-0.6987,-8.450070594093864,-0.7017000000000001,-9.086690679033133,-0.7037000000000001,-9.528080604591022,-0.7057000000000001,-9.994935333546485,-0.7367,-19.820105311109163,-0.7587,-29.892849766148224,-0.7767000000000001,-39.97974133418594,-0.7927000000000001,-50.052485789224995
exp411,-1800mV,-0.4447,-0.5051934051818046,-0.4847,-1.0057182630740549,-0.5087,-1.4911057100577487,-0.5277,-2.007475334508487,-0.5427000000000001,-2.4814036199632743,-0.5567000000000001,-2.9836261314153627,-0.5697,-3.4900927767670455,-0.5817,-4.013535957717109,-0.5917,-4.518587891768927,-0.6007000000000001,-4.9840279094245235,-0.6097,-5.506056379074723,-0.6166999999999999,-5.98281408712924,-0.6237,-6.4864513098811925,-0.6297,-6.949061904937061,-0.6357,-7.50504344578402,-0.6406999999999999,-8.005851245936244,-0.6457,-8.515147313887656,-0.6507,-9.056981741735964,-0.6547,-9.475736286496016,-0.6577000000000001,-9.958152839749992,-0.7047,-20.14548891007812,-0.7297000000000001,-30.04846800913338,-0.7487,-39.88071154319538,-0.7656999999999999,-50.22225114520881
exp412,-1700mV,-0.0817000000000001,-0.4972710219025603,-0.1037000000000001,-1.005010907424122,-0.1267,-1.498179266557074,-0.1477000000000001,-2.0060606232086218,-0.1647,-2.5139419798601703,-0.1787,-3.000602667013743,-0.3837,-3.4957516219665052,-0.2007,-3.985241731719809,-0.4006999999999999,-4.495952510971087,-0.3077,-5.0052485789225,-0.4126999999999999,-5.497568111275533,-0.2536999999999999,-6.00262004532735,0.0072999999999998,6.497769000280114,0.0092999999999998,6.999991511732201,0.0112999999999998,7.517775847482805,-0.4357000000000001,-8.056780852731386,-0.4387,-8.467047129692245,-0.4427,-9.01029626884042,-0.4467,-9.529495315890887,-0.4497000000000001,-9.98503235444743,-0.5076999999999999,-20.00401778009162,-0.5597,-29.991879557138777,-0.6107000000000001,-39.99388844718459,-0.6587,-50.010044450229046
exp413,-1900mV,-0.6137,-0.4975539641625333,-0.6426999999999999,-1.0038791383842298,-0.6577000000000001,-1.4840321535584236,-0.6687,-1.9890840876102416,-0.6767,-2.467256506964624,-0.6837000000000001,-2.9822114201154974,-0.6897000000000001,-3.505654601065561,-0.6947,-4.009291823817514,-0.6987,-4.459170017174596,-0.7027,-4.962807239926549,-0.7067,-5.506056379074723,-0.7097000000000001,-5.958763995031535,-0.7127,-6.446839393484972,-0.7157000000000001,-6.954720750136521,-0.7187,-7.514946424883075,-0.7207,-7.913895011445016,-0.7237000000000001,-8.532123849486036,-0.7257000000000001,-8.969269641144333,-0.7277000000000001,-9.42622139100074,-0.7297000000000001,-9.901564387755393,-0.7607,-20.10304757108217,-0.7807000000000001,-29.822114201154974,-0.7977,-39.78168175220483,-0.8127000000000001,-49.86857332024254
exp414,-1700mV,-0.2767,-0.5005248578922499,-0.3197,-1.0038791383842298,-0.3427000000000001,-1.512326379555724,-0.3587000000000001,-2.014548891007812,-0.3706999999999999,-2.4955507329619246,-0.3817,-3.021823336511718,-0.3906999999999999,-3.522631136663941,-0.3986999999999999,-4.020609514216435,-0.4057,-4.512929046569467,-0.4117,-4.975539641625334,-0.4177,-5.477762153077422,-0.4237000000000001,-6.021011292225596,-0.4286999999999999,-6.502013134179709,-0.4337000000000001,-7.005650356931662,-0.4387,-7.537581805680916,-0.4427,-7.993118844237457,-0.4467,-8.457144150593189,-0.4507,-8.939560703847167,-0.4547,-9.44885677179858,-0.4587,-9.97654408664824,-0.5196999999999999,-20.046459119087572,-0.5607000000000001,-29.935291105144177,-0.5907000000000001,-39.97974133418594,-0.6137,-49.89686754623985
exp415,-1700mV,0.0072999999999998,0.5019395691921149,-0.2587,-0.9985032354447428,-0.2807,-1.5137410908555893,-0.2956999999999999,-2.0032312006088917,-0.3077,-2.4884771764625997,-0.3187000000000001,-3.0076762235130676,-0.3277,-3.4957516219665052,-0.3367000000000001,-4.024853648116029,-0.3437,-4.470487707573516,-0.3517,-5.00807800152223,-0.3587000000000001,-5.5003975338752635,-0.3657,-6.016767158326001,-0.3717,-6.477963042082004,-0.3786999999999999,-7.018382758630446,-0.3846999999999999,-7.500799311884425,-0.3906999999999999,-7.990289421637726,-0.3966999999999999,-8.49958548958914,-0.4026999999999999,-9.01029626884042,-0.4086999999999999,-9.525251181991292,-0.4137,-9.963811684949455,-0.5047,-19.947429328097016,-0.5587000000000001,-29.935291105144177,-0.5937,-40.20609514216434,-0.6186999999999999,-50.109074241219595
exp416,-1800mV,-0.4066999999999999,-0.4992516177223714,-0.4767,-1.001898542564419,-0.5167,-1.506667534356264,-0.5407000000000001,-1.9989870667092968,-0.5577,-2.5167714024599,-0.5697,-3.013335068712528,-0.5797,-3.4915074880669104,-0.5877,-3.982412309120079,-0.5947000000000001,-4.510099623969737,-0.6007000000000001,-5.0420310727189905,-0.6057,-5.535765316371888,-0.6097,-5.968666974130589,-0.6137,-6.442595259585377,-0.6177,-6.953306038836654,-0.6217,-7.510702290983478,-0.6246999999999999,-7.954921639141101,-0.6286999999999999,-8.577394611081719,-0.6317,-9.073958277334343,-0.6346999999999999,-9.571936654886835,-0.6366999999999999,-9.935517458952152,-0.6787,-20.117194684080825,-0.7067,-29.864555540150924,-0.7307,-40.02218267318189,-0.7507,-50.010044450229046
exp418,-1500mV,-0.1597000000000001,-0.4969880796425873,-0.2157000000000001,-0.9939761592851746,-0.2387,-1.501008689156804,-0.2536999999999999,-2.0187930249074073,-0.2636999999999999,-2.4884771764625997,-0.2727,-3.0161644913122583,-0.2796999999999999,-3.4971663332663705,-0.2856999999999999,-3.973924041320888,-0.2916999999999999,-4.5171731804690625,-0.2967000000000001,-5.012322135421825,-0.3007000000000001,-5.445223793180525,-0.3056999999999999,-6.023840714825327,-0.3097,-6.516160247178359,-0.3137,-7.045262273327882,-0.3167000000000001,-7.465431529387798,-0.3207000000000001,-8.053951430131654,-0.3237,-8.503829623488736,-0.3267000000000001,-8.989075599342444,-0.3297,-9.48280984299534,-0.3327000000000001,-9.986447065747294,-0.3786999999999999,-19.98987066709297,-0.4117,-30.10505646112798,-0.4377000000000001,-40.191948029165694,-0.4597000000000001,-50.20810403221015
exp419,-1700mV,-0.3187000000000001,-0.5023639825820745,-0.3597,-0.9973714664048507,-0.3846999999999999,-1.502423400456669,-0.4037,-2.008890045808352,-0.4186999999999999,-2.4842330425630044,-0.4327,-2.9921143992145525,-0.4447,-3.4801897976679905,-0.4567,-4.017780091616704,-0.4667,-4.512929046569467,-0.4757000000000001,-5.003833867622634,-0.4837000000000001,-5.480591575677152,-0.4916999999999999,-6.001205334027486,-0.4987,-6.492110155080653,-0.5047,-6.961794306635846,-0.5116999999999999,-7.53333767178132,-0.5167,-7.991704132937592,-0.5216999999999999,-8.46846184099211,-0.5267000000000001,-8.984831465442848,-0.5317,-9.553545407988592,-0.5357,-10.017570714344323,-0.5857,-19.848399537106463,-0.6126999999999999,-30.232380478115836,-0.6306999999999999,-39.92315288219133,-0.6457,-49.74124930325469
exp420,-1400mV,-0.0217,-0.5013736846721689,-0.1657000000000001,-0.9925614479853098,-0.1907000000000001,-1.5094969569559942,-0.2047,-2.001816489309027,-0.2147,-2.4898918877624645,-0.2227,-2.977967286215902,-0.2297000000000001,-3.4844339315675854,-0.2357000000000001,-3.999388844718459,-0.2407,-4.4775612640728415,-0.2456999999999999,-5.006663290222365,-0.2496999999999999,-5.479176864377286,-0.2536999999999999,-5.977155241929781,-0.2576999999999999,-6.53030736017701,-0.2607,-6.971697285734901,-0.2636999999999999,-7.430063746891172,-0.2676999999999999,-8.08366036742882,-0.2696999999999999,-8.431679347195619,-0.2727,-8.974928486343794,-0.2756999999999999,-9.543642428889536,-0.2776999999999999,-9.919955634653638,-0.3167000000000001,-20.17378313607542,-0.3427000000000001,-29.80796708815632,-0.3657,-40.191948029165694,-0.3846999999999999,-50.12322135421825
exp421,-1800mV,-0.3417,-0.5020810403221014,-0.3937,-0.999352062224662,-0.4347,-1.502423400456669,-0.4647,-2.0032312006088917,-0.4867,-2.4955507329619246,-0.5036999999999999,-2.997773244414013,-0.5167,-3.4858486428674507,-0.5277,-3.986656443019674,-0.5367000000000001,-4.478975975372705,-0.5447000000000001,-4.976954352925199,-0.5527000000000001,-5.534350605072024,-0.5587000000000001,-6.021011292225596,-0.5637,-6.456742372584028,-0.5697,-7.028285737729503,-0.5737,-7.452699127689013,-0.5787000000000001,-8.01433951373543,-0.5827000000000001,-8.486853087890356,-0.5867000000000001,-8.997563867141633,-0.5907000000000001,-9.532324738490615,-0.5937,-9.948249860650938,-0.6426999999999999,-20.10304757108217,-0.6747,-30.18993913911989,-0.6997000000000001,-40.00803556018324,-0.7217000000000001,-49.9110146592385
exp422,-1800mV,-0.4017,-0.4961392528626683,-0.4377000000000001,-1.0091135701937306,-0.4587,-1.5080822456561291,-0.4747,-1.9876693763103763,-0.4887,-2.49696544426179,-0.5016999999999999,-3.004846800913338,-0.5127,-3.508484023665291,-0.5227,-4.0050476899179195,-0.5327000000000001,-4.527076159568118,-0.5417,-5.01090742412196,-0.5497,-5.482006286977017,-0.5577,-5.987058221028835,-0.5647000000000001,-6.475133619482273,-0.5717,-6.988673821333281,-0.5787000000000001,-7.472505085887125,-0.5857,-8.02141307023476,-0.5917,-8.496756066989409,-0.5977,-8.991905021942173,-0.6037,-9.516762914192102,-0.6087000000000001,-9.977958797948103,-0.6867,-20.046459119087572,-0.7307,-29.864555540150924,-0.7616999999999999,-39.97974133418594,-0.7857,-49.58563106026953
exp423,-1900mV,-0.6567,-0.504768991791845,-0.6807,-1.0006253023945404,-0.6947,-1.5208146473549145,-0.7037000000000001,-1.9975723554094316,-0.7107,-2.4715006408642193,-0.7167,-2.963820173217252,-0.7227,-3.548095940061512,-0.7267,-3.995144710818863,-0.7307,-4.4973672222709515,-0.7347,-5.053348763117911,-0.7376999999999999,-5.507471090374587,-0.7407,-5.9997906227276205,-0.7436999999999999,-6.523233803677684,-0.7467,-7.087703612323834,-0.7487,-7.48523748758591,-0.7507,-7.899747898446365,-0.7536999999999999,-8.560418075483337,-0.7556999999999999,-9.020199247939471,-0.7576999999999999,-9.501201089893586,-0.7596999999999999,-9.997764756146214,-0.7907000000000001,-20.10304757108217,-0.8137,-30.10505646112798,-0.8337,-40.163653803168394,-0.8517,-50.024191563227696
